transc,R (pearson correlation),R squared
YDR481C,0.4944566715414536,0.24448740003185296
YDR482C,0.2380464399858585,0.05666610758994094
YDR483W,0.7302710965226339,0.53329587441637
YDR484W,0.47448589222108517,0.22513686191683926
YDR485C,0.14601756331174418,0.02132112879549922
YDR486C,0.5790048592044951,0.33524662698241714
YDR487C,0.7274019583797164,0.5291136090546468
YDR488C,0.12084828144809223,0.014604307128957312
YDR489W,0.46700502070449823,0.21809368936320883
YDR490C,0.4246857839911519,0.18035801512417934
YDR492W,0.7259060345372053,0.5269395709775302
YDR493W,0.819687202483667,0.6718871099155
YDR494W,0.5928331269870133,0.3514511164532002
YDR495C,0.18636664684937967,0.0347325270578814
YDR496C,0.541882678294085,0.2936368370351708
YDR497C,0.7000758069524882,0.49010613548017745
YDR498C,0.2231768357893374,0.04980790003294087
YDR499W,0.39814924166840304,0.1585228186411244
YDR500C,0.794040711785784,0.6305006519732744
YDR501W,0.47856342311454586,0.22902294994311184
YDR502C,0.682210611209679,0.46541131804708374
YDR503C,0.6035112605378723,0.36422584159601157
YDR504C,0.6994869218669305,0.4892819538628734
YDR505C,0.7579891781574953,0.5745475942038752
YDR506C,0.25957700744845347,0.06738022279589446
YDR507C,0.45786434026384293,0.20963975408524413
YDR508C,0.5911649482473494,0.34947599603629137
YDR510W,0.9417426219109218,0.8868791659236575
YDR511W,0.8226728196524147,0.6767905681948544
YDR512C,0.8903421043501865,0.7927090627787183
YDR513W,0.8439344362557958,0.7122253326983878
YDR514C,0.7065954341273945,0.499277107529681
YDR515W,0.5113551832337317,0.2614841234200034
YDR516C,0.6820757940339666,0.465227388807066
YDR517W,0.6682668470669916,0.4465805788888579
YDR518W,0.5003627600211582,0.2503628916159912
YDR519W,0.702406475595151,0.4933748569580015
YDR520C,0.36921690394671547,0.13632112215999811
YDR522C,-0.025429844379558385,0.0006466769851685572
YDR523C,-0.05502098427207578,0.0030273087102680105
YDR524C,0.45730272645673087,0.20912578362475961
YDR524C-B,0.9509574662472674,0.9043201026114227
YDR524W-C,,
YDR525W-A,0.8827857469849592,0.7793106750797923
YDR527W,0.36250261273129103,0.13140814423701236
YDR528W,0.4582921676743016,0.21003171095161016
YDR529C,0.8964157715202152,0.8035612354301828
YDR530C,0.488355564023174,0.2384911569123924
YDR531W,0.6917472028065323,0.4785141925906618
YDR532C,0.5130174180778727,0.2631868712512868
YDR533C,0.7252045331352325,0.5259216148798905
YDR534C,-0.06965077309411631,0.004851230192608077
YDR536W,0.4543592914082037,0.20644236568896496
YDR538W,0.4676410411640969,0.21868814338104056
YDR539W,0.5956416597020131,0.35478898677256876
YDR540C,0.14267635140850238,0.02035654125124246
YDR541C,0.45607328845769385,0.2080028444446148
YDR542W,,
YDR545W,0.06501395705554301,0.004226814612019991
YEL001C,0.726290108931026,0.5274973223310415
YEL002C,0.7630954101248346,0.5823146049535896
YEL003W,0.8065520632587493,0.6505262307469455
YEL004W,0.6260887858794117,0.39198716780395587
YEL005C,0.2670551916791434,0.071318475402784
YEL006W,0.292445181662028,0.08552418427733655
YEL007W,0.900815971947944,0.8114694153165192
YEL009C,0.22241571852503536,0.04946875184700776
YEL011W,0.4881320048302127,0.23827285413956278
YEL012W,0.7579041505802789,0.5744187014668142
YEL013W,0.5080867071873842,0.25815210202051875
YEL015W,0.4279273581641233,0.18312182386532586
YEL016C,0.16643596162813132,0.0277009293230808
YEL017C-A,0.8301939976184987,0.6892220736817838
YEL017W,0.583438382003136,0.34040034559443727
YEL018W,0.6870276440714314,0.4720069837183414
YEL019C,0.4284327797502025,0.18355464676448552
YEL020C,0.3833812876536404,0.14698121172296336
YEL020W-A,0.7416570375343994,0.5500551613243014
YEL021W,0.8999437085498088,0.8098986785583832
YEL022W,0.5265249936758745,0.2772285689653796
YEL023C,-0.02523094047560308,0.0006366003572834259
YEL024W,0.8031006731336624,0.6449706911877416
YEL025C,0.19864236024053536,0.03945878728193062
YEL026W,0.8296134791022745,0.6882585247081799
YEL027W,0.6727445810676909,0.4525852713559429
YEL029C,0.685020352607795,0.46925288348690786
YEL030W,0.8039924565888177,0.6464038702517219
YEL031W,0.5829524984673993,0.3398336154693832
YEL032W,0.590629057616608,0.34884268370108246
YEL033W,-0.10121284464459941,0.010244039921051816
YEL034W,0.7624154243569226,0.5812772792973463
YEL035C,,
YEL036C,0.626625540856724,0.3926595684539818
YEL037C,0.7646879456774663,0.5847476542644238
YEL038W,0.6400922242348963,0.4097180555259768
YEL039C,0.7898508099941108,0.623864302048353
YEL040W,0.7454006632253046,0.555622148736724
YEL041W,0.27546069709168663,0.07587859564223794
YEL042W,0.6073391852996077,0.36886088600039124
YEL043W,0.2673854323182055,0.07149496941599365
YEL044W,0.7008462802338729,0.49118550851765624
YEL046C,0.7458284603189705,0.5562600922217662
YEL047C,0.5653955375425507,0.31967211387302985
YEL048C,0.8731834236185215,0.7624492912821624
YEL049W,0.18735430261781752,0.03510163470940875
YEL050C,0.8237077908689352,0.6784945247381815
YEL051W,0.801574193046127,0.6425211869575497
YEL052W,0.6842633506979178,0.4682163331083416
YEL053C,0.47293982638607907,0.2236720793820946
YEL054C,0.719980834127968,0.5183724015116046
YEL055C,0.7641752387191343,0.5839637954714458
YEL056W,0.43522271058383993,0.1894188078079449
YEL057C,0.18281536146697136,0.033421456388299395
YEL058W,0.7029901413805084,0.4941951388781872
YEL059C-A,0.6331184529500002,0.40083897546580166
YEL060C,0.759822897076085,0.5773308349210948
YEL061C,0.41334851287296215,0.17085699309428937
YEL062W,0.5874528180138483,0.34510081339241155
YEL063C,0.5379590183553028,0.289399905429801
YEL064C,0.4257537880682569,0.18126628805447023
YEL065W,0.3281149058086213,0.10765939141380042
YEL066W,0.5947104919981661,0.35368056929270075
YEL067C,0.3914299868830883,0.15321743463129467
YEL068C,0.45902815782292516,0.2107068496743083
YEL069C,,
YEL070W,-0.03126924066528757,0.000977765411783674
YEL071W,0.8144274122057518,0.6632920097521575
YEL072W,0.8616486897054733,0.7424384644711589
YEL073C,0.569951813733106,0.32484506997765716
YEL075C,0.3315149794220831,0.10990218158122417
YEL076C,0.2646585474463072,0.07004414673638923
YEL076C-A,0.07766759313292307,0.006032255023061279
YEL077C,0.018643356813102068,0.0003475747532606393
YER001W,0.6869317128981085,0.47187517818512936
YER002W,0.679574195535654,0.4618210872379313
YER003C,0.7483248103662048,0.5599900218096163
YER004W,0.6301921360315189,0.39714212831596846
YER005W,0.4220695998904419,0.17814274715167772
YER006W,0.49202728283882735,0.2420908470577594
YER007C-A,0.545342549416141,0.2973984962036962
YER007W,0.18564222525679622,0.034463035798295065
YER008C,0.286365097997738,0.08200496935125409
YER009W,0.7317595138279578,0.5354719860777292
YER010C,0.5249461119692894,0.27556842047167374
YER011W,0.5995119809019737,0.35941461524500845
YER012W,0.719310670348999,0.5174078404779263
YER013W,0.3998255757829388,0.15986049105015854
YER014C-A,,
YER014W,0.608364432553094,0.3701072827956481
YER015W,0.29988448236943144,0.08993070276598183
YER016W,0.667964470945619,0.44617653444566063
YER017C,0.49547414308710314,0.24549462646789916
YER018C,0.8309603626840416,0.690495124351994
YER019C-A,0.6656722930285419,0.443119601705877
YER019W,0.5434786879367101,0.2953690842414079
YER020W,0.4207427896559173,0.1770244950474435
YER021W,0.569694588638344,0.32455192432381197
YER022W,0.44669645634490124,0.19953772411109225
YER023W,0.8230311389867357,0.6773802557418035
YER024W,0.23510819945570177,0.055275865451302045
YER025W,0.6618353646822551,0.4380260499440936
YER026C,0.38976768490077773,0.15191884819291196
YER027C,0.6055970682274079,0.3667478090456317
YER028C,0.45401741706379256,0.20613181499727776
YER029C,0.781165126383225,0.6102189546773199
YER030W,0.6651887831191201,0.4424761171874958
YER031C,0.6344180146075296,0.4024862172585596
YER032W,0.4279583991746746,0.18314839142415013
YER033C,0.3172029008902354,0.1006176803331805
YER034W,0.548986275273809,0.30138593043901046
YER035W,0.927746473064799,0.8607135182841738
YER036C,0.6979276787467018,0.4871030447607594
YER037W,0.7567037727106114,0.5726005996344726
YER038C,0.2659554850527583,0.07073232002964794
YER038W-A,0.009876365152349112,9.754258862253591e-05
YER039C,,
YER039C-A,-0.06523998738741338,0.004256255954309856
YER040W,0.2801605777892324,0.07848994934719655
YER041W,0.6670092039892169,0.4449012782063288
YER042W,0.6919565017051208,0.4788038002519888
YER043C,0.7245706384131416,0.5250026100504276
YER044C,0.3718224694124649,0.1382519487599834
YER044C-A,0.8166432034027181,0.6669061216638532
YER045C,0.5011611099099607,0.25116245808618365
YER046W,0.4932190529374652,0.2432650341805301
YER047C,0.7704390446862769,0.5935763215771029
YER048C,0.8091574063217816,0.6547357082053927
YER048W-A,0.7539566510733425,0.56845063169773
YER049W,0.5439327022831459,0.2958627846130455
YER050C,0.8542944802049339,0.7298190589086182
YER051W,0.32254301500034244,0.10403399652551112
YER052C,0.7259456137311312,0.5269970340954687
YER053C,0.7863221600375647,0.6183025393661415
YER053C-A,0.6962236313617455,0.4847273448665357
YER054C,-0.05429459384133195,0.0029479029203952015
YER055C,0.7362002060274165,0.5419907433548106
YER056C,0.7047132299111364,0.49662073641178617
YER056C-A,0.6916634438203805,0.47839831951746864
YER057C,0.854048943389551,0.7293995977048084
YER058W,0.6899315294078356,0.4760055152710352
YER059W,0.3009637084355106,0.09057915379525505
YER060W,0.18243251270667765,0.033281621692472105
YER060W-A,0.9118555234834669,0.8314804957073074
YER061C,0.4441528255041628,0.1972717324033313
YER062C,0.7477492580842141,0.5591289529654926
YER063W,0.6244391674289437,0.38992427381935235
YER064C,0.7930647312755603,0.6289516679931767
YER065C,-0.08344682520090971,0.006963372636111179
YER066W,0.8304729135515387,0.6896852601427815
YER067W,0.8388907405040475,0.7037376745034293
YER068W,0.8281947798311593,0.6859065933395825
YER069W,0.44875528215286414,0.2013813032600967
YER070W,0.720129709478885,0.5185867984741434
YER071C,0.694557346644037,0.482409907777205
YER072W,0.774632471692691,0.6000554662007277
YER073W,0.7677777310031871,0.5894826442244023
YER074W,0.904829549505361,0.8187165136580745
YER074W-A,0.7350063559957751,0.5402343433541881
YER075C,0.2917576203612843,0.08512250903887929
YER076C,0.41047744229704786,0.16849173063472625
YER077C,0.49473514433531524,0.2447628630404852
YER078C,0.7996399082499716,0.639423982866023
YER078W-A,,
YER079W,0.8038793973156101,0.6462220854285085
YER080W,0.6939118221273197,0.481513616888057
YER081W,0.7396842365928107,0.5471327698638891
YER082C,0.35665758929499974,0.12720463600172072
YER083C,0.49813781052113926,0.24814127827079444
YER084W,0.3689243716457709,0.13610519199422688
YER085C,-0.034728089377688155,0.001206040191824697
YER086W,0.7582734380222971,0.5749786068101544
YER087C-B,0.6388788135295179,0.40816613837688454
YER087W,0.2778012062778664,0.07717351020943769
YER088C,0.7656831102291526,0.5862706252901886
YER089C,0.6408773541514846,0.4107237830642074
YER090W,0.6094798758772813,0.37146571909938614
YER091C,0.7175921065712524,0.5149384314133676
YER092W,0.801496747204023,0.6423970357786295
YER093C,0.1740854977615649,0.030305760530891818
YER093C-A,0.4668036087401804,0.21790560913285542
YER094C,0.8276941686935755,0.685077636889349
YER095W,0.7614554763878847,0.5798144425211004
YER096W,-0.06910775497204417,0.004775881797276097
YER098W,0.319539690360374,0.10210561371560369
YER099C,0.37129473501631793,0.13785978025083775
YER100W,0.6493282271306736,0.4216271465486637
YER101C,0.42611245010206034,0.18157182013198087
YER102W,0.8423309856913946,0.7095214894558365
YER103W,0.9183206577020033,0.8433128303622399
YER104W,0.47180653634856723,0.22260140774123188
YER105C,0.5065652679683846,0.2566083707118813
YER106W,0.06438798240237796,0.0041458122778489336
YER107C,0.29558541321105314,0.08737073650314903
YER109C,0.7886283421539805,0.6219346620485356
YER110C,0.6696389065929026,0.44841626522293815
YER111C,0.6064023343748093,0.367723791135218
YER112W,0.7220969961392728,0.5214240718333609
YER113C,0.5353102494334521,0.28655706314850465
YER114C,0.43963798969249884,0.19328156198086172
YER115C,0.7721460723907677,0.5962095571084887
YER116C,0.6521921633215156,0.42535461789799855
YER117W,0.7441661554312109,0.5537832668892692
YER118C,0.5051214484718983,0.25514767770634866
YER119C,0.6363308192422943,0.4049169115175694
YER120W,0.5922842421265438,0.35080062347141444
YER121W,0.16792675995204678,0.028199396707992343
YER122C,0.5869796937655584,0.34454516089310866
YER123W,0.4225364790150101,0.17853707609840208
YER124C,0.9516727198614635,0.9056809657285156
YER125W,0.7835390580511958,0.6139334554917553
YER126C,0.5446599140056589,0.2966544219246518
YER127W,0.6015544099534108,0.3618677081343962
YER128W,0.458960492230659,0.2106447334286088
YER129W,0.25530468232523107,0.06518048081718715
YER130C,0.8135356302545347,0.661840221693643
YER131W,0.8536581786568047,0.7287322859876532
YER132C,0.4575708807538126,0.20937111091381977
YER133W,0.7409155979968484,0.5489559233550274
YER134C,0.6912280515601275,0.4777962192636102
YER136W,0.6075402351156988,0.36910513728443856
YER137C,0.6432778447729609,0.41380638557574556
YER138W-A,0.8945848133187363,0.8002819882205182
YER139C,0.7158965003935641,0.5125077992757523
YER140W,0.3912796291464787,0.15309974818500588
YER141W,0.6270233750488845,0.3931583128576941
YER142C,0.2680148932797046,0.07183198301973145
YER143W,0.3839896902683865,0.14744808223241138
YER144C,0.031090367432884194,0.0009666109471117461
YER145C,0.6041472921710608,0.3649939506376251
YER146W,0.8426841684331806,0.7101166077279211
YER147C,0.5096536123949085,0.2597468046271796
YER148W,0.6840331895020916,0.46790140434040434
YER149C,0.6294389447630583,0.3961933851844323
YER150W,0.8605590484083696,0.7405618757975186
YER151C,0.688840219134051,0.47450084749664745
YER152C,0.24668597582060722,0.06085397066656521
YER153C,0.24985594486836,0.062427993186060945
YER154W,0.6904859257551521,0.4767708136659494
YER155C,0.30602204901615837,0.09364949448404804
YER156C,0.7721008108419035,0.5961396621027248
YER157W,0.4833814758824158,0.23365765122626253
YER158C,0.6005800167712435,0.36069635654494714
YER159C,0.8205319327521838,0.6732726526660343
YER161C,0.8056314399734813,0.649042017073745
YER162C,0.16408495860446992,0.02692387364023061
YER163C,0.4298680814635537,0.18478656746115646
YER164W,0.4613719940789586,0.21286411692039464
YER165W,0.6777400930743387,0.45933163376041325
YER166W,0.5226834675656817,0.2731980072664851
YER167W,0.3827024523539456,0.14646116703772402
YER168C,0.7790268993919519,0.6068829099762384
YER169W,0.6056693354802621,0.36683534394110234
YER170W,0.5122863096545539,0.2624372630594815
YER171W,0.5950902255086661,0.354132376495955
YER172C,0.32957321660462247,0.1086185051031174
YER173W,0.49478018670171503,0.244807433152584
YER174C,0.6542124478895319,0.42799392697361355
YER175C,0.5103351487155058,0.2604419640144774
YER175W-A,0.6515965751167964,0.42457809670393887
YER176W,0.49079929131189015,0.2408839443522536
YER177W,0.6190913150538743,0.3832740563751354
YER178W,0.6917797464945789,0.4785592176601038
YER179W,0.13459613137039034,0.018116118579875374
YER180C,,
YER180C-A,0.5098839905219644,0.2599816837906027
YER182W,0.5528623367371218,0.3056567633824307
YER183C,0.9133648438725668,0.8342353380223583
YER184C,-0.06393449259061315,0.004087619342819168
YER185W,-0.14071201642903108,0.019799871567523913
YER186C,-0.050396620527855845,0.0025398193606287014
YER187W,,
YER188C-A,,
YER189W,0.30162531350602667,0.09097782974760887
YER190C-B,,
YER190W,0.08648004099950726,0.007478797491276457
YFL001W,0.5897471088463274,0.34780165239260197
YFL002C,0.5664086857604939,0.3208187993049299
YFL003C,0.25995838896684315,0.06757836399423651
YFL004W,0.6838747950724884,0.467684735335438
YFL005W,0.5819437475891106,0.33865852535805846
YFL007W,0.5139882855838561,0.26418395771743164
YFL008W,0.6282345054485226,0.3946785938361497
YFL009W,0.5715398449444206,0.3266577943590923
YFL010C,0.8130277266134152,0.6610140842421781
YFL010W-A,,
YFL011W,,
YFL012W,-0.10170681495438036,0.010344276208164568
YFL013C,0.6300506085206901,0.3969637692972918
YFL014W,0.8548858215711679,0.7308297679234107
YFL016C,0.7330959378891095,0.5374296541495132
YFL017C,0.6469388517945929,0.4185298779613062
YFL017W-A,0.910784024933886,0.8295275400747695
YFL018C,0.5415783843260376,0.29330714636920124
YFL020C,-0.26198143422532955,0.06863427187876067
YFL021W,0.4934559059432685,0.24349873111029183
YFL022C,0.5770199134471525,0.3329519805145594
YFL023W,0.4239777615358751,0.17975714227697134
YFL024C,0.22935866970247856,0.05260539936769066
YFL025C,0.3759379645740243,0.14132935320806034
YFL026W,-0.07802469942320621,0.0060878537200816756
YFL027C,0.20626506541663855,0.04254527721133018
YFL028C,0.7167233505222715,0.513692361183871
YFL029C,0.38149805281835514,0.1455407643041965
YFL030W,0.05788739968836818,0.003350951042680889
YFL031W,0.34200215722984356,0.11696547554986664
YFL033C,0.1906599125989886,0.03635120227225397
YFL034C-A,0.6566683321512342,0.43121329845028367
YFL034C-B,0.7594924126743885,0.5768287249099636
YFL034W,0.24813944010221853,0.0615731817342425
YFL036W,0.4918918656784725,0.2419576075206484
YFL037W,0.724198986460505,0.5244641719904226
YFL038C,0.7140292190062095,0.5098377255946175
YFL039C,0.6835625017647534,0.46725769381888854
YFL040W,,
YFL041W,0.4914555852349149,0.2415285922585927
YFL041W-A,,
YFL042C,0.19652097291126705,0.038620492793990956
YFL044C,0.5773356269893708,0.3333164261912099
YFL045C,0.599805893109018,0.3597671094083067
YFL046W,0.6333447724246829,0.4011256007576734
YFL047W,0.24745226536712522,0.06123262363532216
YFL048C,0.5148801668036843,0.2651015861677898
YFL049W,0.3932970374805875,0.15468255969100664
YFL050C,0.594839089080927,0.353833541898627
YFL051C,0.4497189731125612,0.20224715477741656
YFL052W,0.10460973413777541,0.010943196476376054
YFL053W,-0.02367309077908554,0.0005604152270348248
YFL054C,0.006923614382718638,4.793643612058838e-05
YFL055W,0.2775851882627261,0.07705353674285309
YFL058W,0.024808605716032713,0.000615466917573571
YFL059W,0.1981060093795932,0.039245990952307463
YFL060C,-0.07875969525030796,0.006203089595921382
YFL061W,0.20805832180395414,0.04328826527187774
YFL062W,0.6088197740209712,0.37066151723894647
YFL064C,-0.05107987034404102,0.002609153154364041
YFL065C,,
YFL066C,0.30337219048879366,0.09203468596196891
YFL067W,,
YFL068W,,
YFR001W,0.8802730773633747,0.7748806907307858
YFR002W,0.5010997643296441,0.25110097381122487
YFR003C,0.8097476003005135,0.6556911761924402
YFR004W,0.6546542556010077,0.42857219437650945
YFR005C,0.3547359819063038,0.1258376168590295
YFR006W,0.7115033870354741,0.5062370697629517
YFR007W,0.46310111045373353,0.2144626385034811
YFR008W,0.553478457071057,0.3063384024417579
YFR009W,0.7226551315553739,0.5222304391633147
YFR010W,0.6079070277970217,0.36955095444500885
YFR011C,0.8578500878445645,0.735906773214927
YFR012W,0.6366679505275761,0.4053460792289841
YFR012W-A,,
YFR013W,0.12523607097733905,0.015684073473841105
YFR014C,0.05406654391446111,0.002923191170854352
YFR015C,0.8130852107575702,0.6611075599526824
YFR016C,0.37029716054114287,0.13711998710483295
YFR017C,0.6960259830156434,0.4844521690328928
YFR018C,0.43354879223752335,0.1879645552506152
YFR019W,0.14012426019917057,0.019634808296364856
YFR020W,0.5747310916361666,0.33031582769329976
YFR021W,0.3282922072227239,0.10777577332316789
YFR022W,0.01892279295618026,0.00035807209326246527
YFR023W,-0.04974271012006805,0.00247433721008912
YFR024C-A,0.5830621335842017,0.33996145161976143
YFR025C,0.3906940576043655,0.15264184664736324
YFR026C,-0.060291060291060544,0.0036350119510202977
YFR027W,0.16160187600976447,0.02611516632987529
YFR028C,0.7412706856552687,0.5494822294118321
YFR029W,0.3787204531274479,0.14342918161705945
YFR030W,0.41945723388579115,0.1759443710591193
YFR031C,0.5953680105699928,0.35446306801007105
YFR031C-A,0.7676605722186377,0.5893027541390463
YFR032C,0.22865909183773633,0.05228498028005834
YFR032C-A,0.9749245573996663,0.9504778926209353
YFR032C-B,0.8389395134867046,0.7038195072893086
YFR033C,0.6375450138721594,0.40646364471325197
YFR034C,0.46471129350549656,0.21595658631155176
YFR035C,0.3855302785452815,0.14863359567520235
YFR036W,0.48739706853122106,0.23755590241282779
YFR037C,0.2862674311407442,0.08194904213192072
YFR038W,0.25005704013758656,0.06252852332237058
YFR039C,0.6796866088378175,0.46197388623345237
YFR040W,0.4482650006077489,0.2009415107698651
YFR041C,0.6971657772750834,0.48604012100357125
YFR042W,0.7068064969779877,0.49957542417029416
YFR043C,0.6402230600317965,0.40988556659647735
YFR044C,0.678482763305237,0.46033886010231034
YFR045W,0.676342306307985,0.45743891530200415
YFR046C,0.00890462439627225,7.929233563868691e-05
YFR047C,0.5992232492806181,0.35906850247842176
YFR048W,0.3590417902715319,0.12891100716138668
YFR049W,0.8597725142332501,0.7392087762309641
YFR050C,0.6889984461966128,0.4747188588613467
YFR051C,0.8624778896326719,0.7438681101052274
YFR052W,0.6124576240325652,0.375104341235615
YFR053C,0.5188365463347211,0.26919136181254116
YFR055W,0.8337856832178308,0.6951985655390248
YFR057W,,
YGL001C,0.7740161214872495,0.5991009563221646
YGL002W,0.7294336866393698,0.5320735032043024
YGL003C,0.37834787682955834,0.14314711590143464
YGL004C,0.5688774167235479,0.3236215152580571
YGL005C,0.5199320175646006,0.27032930288879614
YGL006W,0.5001784752349948,0.25017850708840433
YGL006W-A,-0.35365853658536556,0.12507436049970236
YGL007C-A,,
YGL008C,0.6896216227289438,0.47557798253530165
YGL009C,0.754156993634377,0.5687527710476418
YGL010W,0.7640026614572222,0.5837000667137189
YGL011C,0.737321901722441,0.543643586759597
YGL012W,0.5255155801459068,0.276166624976089
YGL013C,0.41630392931965104,0.173308961566981
YGL014W,0.6516525889837578,0.42465109672923435
YGL015C,-0.07967032967032867,0.006347361429778852
YGL016W,0.5276068333764407,0.2783689706255152
YGL017W,0.4277939782241071,0.1830076878048078
YGL018C,0.8214573922238497,0.6747922472392077
YGL019W,0.7775419228789164,0.6045714418342428
YGL020C,0.8001359766520069,0.6402175811328609
YGL021W,0.557291743994896,0.31057408792487273
YGL022W,0.664308087938284,0.44130523570021885
YGL023C,0.36789381900093526,0.1353458620590929
YGL025C,0.5159330362375519,0.26618689788129907
YGL026C,0.7367526607502678,0.5428044831225992
YGL027C,0.49536194737492273,0.24538345890707572
YGL028C,0.9332966282704483,0.8710425963409875
YGL029W,0.5325114372410763,0.2835684307925567
YGL030W,0.8819873801637864,0.7779017387681795
YGL031C,0.8991367256362183,0.80844685138782
YGL032C,,
YGL033W,0.42601266287642453,0.18148678893106213
YGL035C,0.6146290549720262,0.37776887521580604
YGL036W,0.5017146502799167,0.2517175903054991
YGL037C,0.7761114689095774,0.6023490121729819
YGL038C,0.7762247276749688,0.6025248278540793
YGL039W,0.6834651259003326,0.4671245783219575
YGL040C,0.8171335206400929,0.6677071905536732
YGL041C-B,,
YGL041W-A,0.6244413543206444,0.3899270049858006
YGL043W,0.7299979409271709,0.5328969937579092
YGL044C,0.5294217909353025,0.2802874327171432
YGL045W,0.34365382625968105,0.11809795230291904
YGL047W,0.5980859753606144,0.3577068339230574
YGL048C,0.6517690072530736,0.42480283881565717
YGL049C,0.5801999009061819,0.3366319250115433
YGL050W,0.739963922085781,0.5475466059885717
YGL051W,0.6444184533807565,0.4152751430576463
YGL053W,0.3592465941645925,0.12905811541885942
YGL054C,0.8952939295503637,0.8015512202897316
YGL055W,0.6579931262771671,0.43295495422799996
YGL056C,0.7068233066406752,0.4995991868104579
YGL057C,0.4922873749051555,0.24234685949100912
YGL058W,0.7670677247619122,0.5883928943714167
YGL059W,0.7563072061361535,0.5720005900534743
YGL060W,0.1089269551484951,0.011865081557922262
YGL061C,0.45859850719873935,0.2103125908049122
YGL062W,0.6156383177998082,0.37901053834337756
YGL063W,0.08984378962678063,0.008071906534501216
YGL064C,0.4527101249287259,0.20494645721298263
YGL065C,0.47868044815436156,0.22913497144526043
YGL066W,0.5871516995022497,0.34474711822838006
YGL067W,0.5771386997501918,0.33308907874934207
YGL068W,0.7914919384840858,0.6264594886852959
YGL070C,0.9323571753724849,0.8692899024685585
YGL071W,0.4508637917480125,0.2032781587093952
YGL073W,0.3594632964381303,0.12921386148616715
YGL075C,0.5194913260543278,0.2698712378456839
YGL076C,0.8342448022893464,0.6959643901467907
YGL077C,0.365713818182756,0.1337465968098099
YGL078C,0.6387944543249658,0.40805835487633085
YGL079W,0.29257178285169044,0.08559824812101671
YGL080W,0.7059133500309147,0.4983136577518687
YGL081W,0.10599073896788312,0.011234036746957938
YGL082W,0.5462765823034678,0.2984181043731574
YGL083W,0.47179089916442046,0.22258665253437235
YGL084C,0.5884459054694008,0.34626858366370294
YGL085W,0.3999763194757771,0.1599810561413889
YGL086W,0.5719285846140291,0.3271023058986066
YGL087C,0.37433829575651717,0.14012915966989373
YGL089C,-0.12849606926070184,0.016511239815451086
YGL090W,0.3617961959304907,0.13089648738977402
YGL091C,0.8327790653255313,0.6935209716444655
YGL092W,0.5657987854051255,0.3201282655659153
YGL093W,0.2819076715570793,0.0794719352827341
YGL094C,0.268570795147609,0.07213027200621897
YGL095C,0.7281871619942473,0.5302565428932361
YGL096W,0.44330398816001704,0.19651842591857652
YGL097W,0.6279038503992661,0.3942632453462239
YGL098W,0.5988155317112885,0.3585800410186732
YGL099W,0.5011349562605428,0.2511362443862562
YGL100W,0.7507925447184443,0.5636894452047971
YGL101W,0.5613173100217883,0.3150771225300964
YGL103W,0.8685510268575098,0.7543808862552348
YGL104C,0.47177555568568197,0.222572174942534
YGL105W,0.7763289838566892,0.6026866911759596
YGL106W,0.7016000632637491,0.49224264877169677
YGL107C,0.31783647111054797,0.1010200223680062
YGL108C,0.4574066687751387,0.20922086063996945
YGL110C,0.5713780133144338,0.32647283409914934
YGL111W,0.5816975626425701,0.3383720543843068
YGL112C,0.48855165366180703,0.23868271829568624
YGL113W,0.15442317173093886,0.023846515967443034
YGL114W,0.43701439630455724,0.1909815825774366
YGL115W,0.7336228972944255,0.5382025554346672
YGL116W,0.45272846250910803,0.20496306076586085
YGL117W,0.2529291802989017,0.06397317024667433
YGL119W,0.49272160601222803,0.24277458103126925
YGL120C,0.38740815654252847,0.15008507975568025
YGL121C,0.2762010102614172,0.07628699806942749
YGL122C,0.6449648724258553,0.4159796866632998
YGL123W,0.7907318261349224,0.6252568208626692
YGL124C,0.20847305435626418,0.04346101439262988
YGL125W,0.4088426922814343,0.16715234703193155
YGL126W,0.6698162442705393,0.4486538010886908
YGL127C,0.8065553662698869,0.6505315588587514
YGL128C,0.4429133758613519,0.19617225851689915
YGL129C,0.5215376634619286,0.27200153440932795
YGL130W,0.7422950697899553,0.5510019706344746
YGL131C,0.1634422651057301,0.026713374022891756
YGL133W,0.6789541002538869,0.46097867025156514
YGL134W,0.7948248792387271,0.6317465886568572
YGL135W,0.8623088148903121,0.7435764922375345
YGL136C,0.5242922079114261,0.27488231927663803
YGL137W,0.6903976243716218,0.476648879737979
YGL138C,-0.03768877290771003,0.0014204436032889374
YGL139W,0.6534448478142867,0.4269901691350363
YGL140C,0.4096206476593959,0.16778907498890294
YGL141W,0.28058816493679734,0.07872971830259938
YGL142C,0.5255345375653212,0.276186550173996
YGL143C,0.6634119615803911,0.4401154307679423
YGL144C,0.2526112515698719,0.0638124444196971
YGL145W,0.6056910807846196,0.3668616853420406
YGL146C,-0.2229965146683034,0.04972744555421085
YGL147C,0.9558607033275391,0.9136696841658178
YGL148W,0.875637234446789,0.7667405663496208
YGL150C,0.3713934531029989,0.13793309700776946
YGL151W,0.6681384736939476,0.44640902003007793
YGL153W,0.6083065862426196,0.37003690286614954
YGL154C,0.3534852196437287,0.12495180050657512
YGL155W,0.606494470314848,0.36783554252248807
YGL156W,0.148673388643304,0.022103776490682917
YGL157W,0.7897104221497293,0.6236425508519037
YGL158W,,
YGL159W,0.6512766283466007,0.4241612466305163
YGL160W,0.5126966854147936,0.2628578912353159
